"title","description","url","date","copyright","root_url","root_title","root_header","root_reference","root_footer"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","ls List information about file(s)","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","lsregister Reset the Launch Services database","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","lsbom List a bill of materials file","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","lsof List open files","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","man Help manual","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mdfind Spotlight search","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mdls List the metadata attributes for a specified file","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mdutil Manage Spotlight metadata store","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mkdir Create new folder(s)","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mkfifo Make FIFOs (named pipes)","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mkfile Make a file","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mktemp Make a temporary file","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","more Display output one screen at a time","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mount Mount a file system","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","mv Move or rename files or directories","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","nano Simple text editor","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","nc/netcat Read and write data across networks","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","net Manage network resources","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","netstat Show network status","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","networksetup Network and System Preferences","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","nice Set the priority of a command","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","nohup Run a command immune to hangups","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","ntfs.util NTFS file system utility","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","nvram Manipulate firmware variables","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","onintr Control the action of a shell interrupt","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","open Open a file/folder/URL/Application","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","opensnoop Snoop file opens as they occur","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","openssl OpenSSL command line","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","osacompile Compile Applescript","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","osascript Execute AppleScript","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","passwd Modify a user password","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","paste Merge lines of files","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pbcopy Copy data to the clipboard","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pbpaste Paste data from the Clipboard","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pgrep List processes by a full or partial name","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","ping Test a network connection","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pkill Kill processes by a full or partial name","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pkgbuild Build a macOS Installer component package","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pkgutil Query and manipulate installed packages","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","plutil Property list utility","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pmset Power Management settings","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","popd Restore the previous value of the current directory •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pr Convert text files for printing","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","printenv List environment variables","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","printf Format and print data •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","ps Process status","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pushd Save and then change the current directory","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","pwd Print Working Directory •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","quota Display disk usage and limits","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rcp Copy files between machines","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","read Read one line from standard input •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","readonly Mark a variable or function as read-only •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","reboot Stop and restart the system","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","ReportCrash Enable/Disable crash reporting","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","return Exit a function •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rev Reverse lines of a file","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rm Remove files","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rmdir Remove folder(s)","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rpm Remote Package Manager","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","rsync Remote file copy - Sync file tree","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","say Convert text to audible speech","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","screen Multiplex terminal, run remote shells via ssh","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","screencapture Capture screen image to file or disk","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","scselect Switch between network locations","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","scutil Manage system configuration parameters","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sdiff Merge two files interactively","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","security Administer Keychains, keys, certificates and the Security framework","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sed Stream Editor","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","select Generate a list of items •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","serverinfo Server information","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","set Set a shell variable = value •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","setfile Set attributes of HFS+ files","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sharing Create share points for afp, ftp and smb services","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","shasum Print or Check SHA Checksums","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","shift Shift positional parameters •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","shopt Set shell options •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","shutdown Shutdown or restart macOS","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sips Scriptable image processing system","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sleep Delay for a specified time","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","softwareupdate System software update tool","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sort Sort text files","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","source Execute commands from a file •","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","spctl Security assessment policy/Gatekeeper","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","split Split a file into fixed-size pieces","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
"( SS64 )","Command line reference – Database and OS scripting.","https://ss64.com/","2020-05-18","Copyright © 1999-2020 SS64.com, some rights reserved.","https://ss64.com/osx/","macOS","An A-Z Index of the Apple macOS command line (macOS bash)","sqlite3 SQL database (download history)","“Mac OS X is a rock-solid system that's beautifully designed. I much prefer it to Linux” - Bill Joy"
